Iteration,Score,Parameter Values
4071,0.4537289401625286,"[1.67660175 1.42648352 1.24693614 1.74832218 1.6749322  1.89759654
 1.56619854 2.66419818 1.1214209  2.0252548  1.83708607 1.68375879
 1.43488814 1.6666241  2.29361583 1.32957007 1.68521992 1.26484874
 1.14042819 1.53054967 1.37772746 1.86280201 1.84177615 1.52338583
 2.42935417 2.33310142 2.42049106 1.97037406 1.81906986 1.73041699
 1.95890663 3.10791448 1.68104672 2.20948129 2.37844208 2.66434791
 0.87063026 2.42783588 1.66254407 1.79318735 1.27861374 2.61138603
 2.18095498 2.80014409 1.61599307 1.36663876 1.59370002 1.63083537
 1.47914824 2.07804651 1.79383621 2.08293515 1.49332095 2.31876599
 2.08768792 2.2784438  1.32755241 1.07263882 1.77706261]"
4072,0.4567494810800605,"[-5.14297625e-02 -4.43774150e-02  2.03309677e-02 -3.85665641e-02
 -9.43257669e-02 -3.84991596e-02 -2.66528663e-02 -4.71713352e-02
 -3.08611920e-02 -7.08666100e-03  3.36777375e-02  1.45716377e-02
 -7.25203740e-02  3.48321114e-02  1.31272236e-04 -2.25404718e-02
  1.39849934e-02 -3.00642023e-02  4.57522482e-02  4.29028750e-02
  7.56715701e-02  1.36117435e-01  9.48311746e-03  1.41959480e-02
  1.94872029e-02  8.87686648e-02  1.25534694e-01  9.52439655e-02
 -3.20294745e-03 -8.78324551e-03 -4.78460648e-02  1.44080081e-01
 -9.48412350e-02  2.92495938e-02 -4.62561667e-02  4.69575684e-02
  2.97286645e-02 -1.23188566e-01 -5.44085318e-02  4.61629339e-02
 -3.12049651e-02 -2.80674549e-01 -2.04890991e-02 -1.78507910e-01
 -2.89638887e-01 -3.89338561e-02 -2.24762799e-01  2.36039696e-01
  8.88180550e-02  1.83646901e-01 -2.88875881e-01 -5.12082234e-02
  1.12199794e-01 -1.91518291e-01 -2.70627114e-01 -1.80717736e-01
 -1.66447867e-01 -3.59528906e-01  1.14959830e+00]"
4073,0.4529033855568114,"[1.70503421 1.46668726 1.15845411 1.66741295 1.61391321 1.85762251
 1.63456497 2.64623251 1.07253532 2.01556307 1.86972421 1.71267778
 1.41295603 1.6521682  2.25331129 1.22720339 1.64225382 1.28397589
 1.20309024 1.51966881 1.37469681 1.90320027 1.76890988 1.45067932
 2.49454135 2.33811938 2.51709296 1.99069827 1.86406258 1.72233816
 1.95938607 3.15600509 1.69080275 2.24740107 2.3955361  2.63656522
 0.91010636 2.50185564 1.60159409 1.85194703 1.29256061 2.65199318
 2.18474988 2.77221847 1.63893193 1.36603078 1.56061486 1.5415965
 1.49094217 2.0771221  1.81947518 2.10784321 1.41498694 2.27451056
 2.10975008 2.26997589 1.42404765 1.12066032 1.73075757]"
4074,0.45630429425483543,"[-0.07667765 -0.03358142  0.03106367 -0.0522273  -0.11329027 -0.0190293
 -0.05300465  0.0174058  -0.02823252 -0.01717267  0.05909357  0.04043678
 -0.05026959  0.0167946  -0.03353569 -0.06046577  0.03971694 -0.04826923
 -0.05536785  0.05691819  0.04421895  0.10083385 -0.07123664 -0.00850138
 -0.02979623  0.06346862  0.11313098  0.07609987 -0.03431044 -0.01312235
 -0.01692701  0.12079975 -0.08580057  0.02841515 -0.02148227  0.02486093
 -0.04870523 -0.12898273 -0.04210827  0.00702191 -0.09901673 -0.272994
 -0.02577216 -0.13495865 -0.29169392 -0.01633228 -0.22011821  0.29088501
  0.13122305  0.13417248 -0.29398431 -0.06046781  0.135798   -0.16459672
 -0.32572541 -0.19845546 -0.1992333  -0.29034441  1.18822166]"
4075,0.4537974202552206,"[1.68877247 1.4882159  1.18588916 1.70923907 1.66620436 1.91396961
 1.5751138  2.63919388 1.17101531 2.02657467 1.84507811 1.69813501
 1.44367272 1.59253821 2.2613686  1.29209856 1.67804065 1.28113482
 1.1027478  1.51437368 1.35020462 1.86155684 1.82945444 1.45244494
 2.4599568  2.349024   2.42434925 1.94756935 1.80546864 1.72116417
 1.97518481 3.1727031  1.71984489 2.21933519 2.37353174 2.63970007
 0.93701053 2.4685873  1.63530705 1.87588486 1.38515744 2.63994184
 2.18952733 2.78608965 1.59404349 1.3225623  1.58813429 1.63266093
 1.49450172 2.08156061 1.76719328 2.09718993 1.47173191 2.32643013
 2.08583472 2.25743697 1.3642714  1.12635144 1.77433159]"
4076,0.4537647074344548,"[-4.08617636e-02 -2.23831635e-02  1.24725019e-01 -1.48189874e-01
 -1.28747772e-01 -1.48495983e-01 -3.93400831e-02  1.21160138e-01
 -4.16778539e-02 -6.97283917e-03  1.33106610e-03  6.55855264e-02
 -5.79755984e-02 -2.56750720e-04  9.00487749e-03 -1.69202979e-02
  6.61659240e-02 -1.35936106e-02 -3.10736515e-01  6.75527143e-02
 -1.68966939e-02  1.77780952e-01 -1.04889527e-01  3.58969105e-02
 -1.53695041e-02  4.80864125e-02  9.55487613e-02  9.25110269e-02
 -9.71169177e-02  1.40255213e-02  1.66721072e-02  1.54816932e-01
 -1.67319089e-02  3.11425490e-02 -2.63067132e-02  2.62925467e-02
 -1.00791089e-01 -1.31731984e-01  3.38690211e-02  3.31140697e-02
 -1.10874275e-01 -2.44930410e-01 -3.16854892e-02  9.75424706e-03
 -2.66638079e-01 -6.14810008e-03 -1.13932367e-01  3.59247444e-01
  2.78291631e-01  1.49142684e-01 -2.51857432e-01 -1.33469462e-01
  2.65305406e-02 -1.02546374e-01 -3.06231897e-01 -2.59859989e-01
 -2.10419962e-01 -2.98571158e-01  1.20038999e+00]"
4077,0.4538388174119938,"[1.69797866 1.58935828 1.19362187 1.76156171 1.71550273 1.92985535
 1.58373043 2.72634461 1.11110392 2.01214168 1.82103196 1.69074515
 1.37985673 1.51073331 2.21258598 1.27369085 1.71088773 1.32251833
 1.1093915  1.48671044 1.27510276 1.85238018 1.80996164 1.47889737
 2.37575046 2.38985075 2.34431857 1.88099937 1.75783996 1.7287468
 1.93772802 3.15176189 1.754772   2.26541771 2.50493273 2.58295998
 0.99694674 2.52574508 1.64759229 1.87569381 1.42822478 2.66105739
 2.19650527 2.877395   1.55408288 1.33829912 1.52542298 1.72163707
 1.47184383 2.00546393 1.74285658 2.11229076 1.54251535 2.37915933
 2.11639816 2.28171154 1.27674164 1.116126   1.73193735]"
4078,0.4528049458223293,"[-1.91242354e-02 -8.21283628e-02  2.60222688e-01 -3.33314682e-01
 -2.04933963e-01 -2.67391277e-01  1.19297927e-03  2.65278728e-01
 -7.55601015e-02  5.29971014e-03 -7.12505469e-02  1.12327097e-01
 -5.33812967e-02 -2.33854363e-02  4.77834845e-02 -3.52062098e-02
  9.55287899e-02  5.19363845e-02 -6.30915248e-01  1.07944054e-01
 -7.37390083e-02  3.14539009e-01 -2.00389943e-01  9.46873746e-02
  1.97087205e-02  2.16974146e-02  1.38322846e-01  1.46602523e-01
 -1.55713815e-01  5.57858411e-02  6.80509752e-02  2.08408535e-01
  7.10979397e-02  1.72387380e-02 -9.14536285e-02  4.58406804e-02
 -2.48866692e-01 -4.99760089e-02  1.92411845e-01  1.92397006e-02
 -1.48502406e-01 -2.17317950e-01 -4.58002697e-02  1.73812452e-01
 -2.20978332e-01 -3.10220850e-03  3.35087605e-02  4.30565615e-01
  4.49057211e-01  1.28925079e-01 -1.97349380e-01 -3.05606859e-01
 -1.14863705e-01  1.77585034e-02 -3.44119240e-01 -3.31110196e-01
 -2.35860857e-01 -2.83934195e-01  1.21238246e+00]"
4079,0.45369141104669375,"[1.71109449 1.76920558 1.15543546 1.8251248  1.75180249 1.96815086
 1.61998732 2.84886223 1.04794173 1.99716726 1.829461   1.69478494
 1.3082138  1.3455819  2.13818406 1.22359837 1.74177716 1.39036523
 1.07860353 1.41575103 1.13746504 1.84369175 1.73158763 1.45195357
 2.26091662 2.44961285 2.22112585 1.80664806 1.67198285 1.73953002
 1.91083698 3.15399859 1.83468624 2.33100209 2.68798512 2.49031055
 1.08350837 2.64596872 1.63850999 1.9046175  1.59651064 2.71071228
 2.22087458 3.01174486 1.48193077 1.34501949 1.46020763 1.83912203
 1.47171157 1.94138813 1.67992446 2.1216849  1.66852826 2.44877753
 2.15648314 2.30590741 1.18478188 1.13383743 1.6620398 ]"
4080,0.4534985833225529,"[ 0.01226219  0.07132231  0.11375411 -0.02255581 -0.09630249 -0.04187362
 -0.04548215 -0.02269556 -0.00417459  0.00356195  0.01584959  0.03827274
  0.00178602 -0.05323204 -0.01986083  0.08916247 -0.0165869  -0.05864212
  0.0359104  -0.01958766  0.02789547  0.08622109  0.10991422  0.0323488
 -0.0129038   0.08733762  0.07826504  0.02902136 -0.03315314  0.00167116
 -0.07940963  0.14296983 -0.04053259  0.05709102  0.0203898  -0.00556168
  0.07492471 -0.15963907 -0.12776151  0.030269   -0.12363838 -0.27330775
 -0.03079226 -0.08565908 -0.2940854  -0.02699234 -0.28961241  0.33617561
  0.16816457  0.20453985 -0.24549385 -0.07528923  0.06060165 -0.14884591
 -0.13278155 -0.23070148 -0.26847393 -0.4021496   1.19721116]"
4081,0.45289414953984464,"[1.69764396 1.52933086 1.23560947 1.69811767 1.64835626 1.88085706
 1.6299371  2.73264724 1.09240077 1.99337989 1.83768086 1.6007927
 1.4505427  1.59382837 2.27511939 1.40842303 1.70756879 1.25907969
 1.19331855 1.5461046  1.38246265 1.84939416 1.68991201 1.55575674
 2.55813539 2.3176239  2.41075119 2.02997419 1.84877032 1.75512352
 1.9455116  3.05327115 1.64976361 2.22049747 2.40863359 2.66951281
 0.79115767 2.4600146  1.62012203 1.73631136 1.2797855  2.61140231
 2.16130438 2.71824019 1.63796849 1.5036341  1.50460967 1.66805412
 1.56054104 2.00770288 1.79485981 2.06096152 1.50482    2.32084842
 2.15356643 2.31014071 1.33104426 1.05926816 1.75782387]"
4082,0.45368294678300697,"[-0.61129982  0.14543874 -4.03280514  4.28244019  1.28723505  3.25883371
 -1.48544563 -3.87450883  0.78592552 -0.1128153   1.29972428 -0.91571039
 -0.0852888   0.54813228 -1.35117002  0.22609507 -0.72915591 -1.68846145
  7.88026746 -0.72507735  1.45747471 -3.89972046  1.64901773 -1.4552061
 -0.93850676  0.6256407  -0.55371844 -1.63116887  0.71063367 -1.52415024
 -1.19436262 -1.72106847 -2.41489334  0.4364087   1.51055245 -1.26787058
  3.37986878 -1.96283539 -3.8009499  -0.30726807  1.33436331 -0.93035746
  0.34763385 -4.1325149  -1.18944297 -0.01080791 -4.5698672  -1.33315436
 -3.6847441   0.88837679 -1.72709897  4.01112889  4.0208377  -3.4354778
  0.39270031  1.63542734  0.55671846 -0.40286777  0.82195285]"
4083,0.45304137402674677,"[ 1.19264488 -2.49991326  1.2635371  -0.1105453   0.63517771  1.17239236
  0.77350508 -0.1052388   1.79661073  2.41885922  1.46203078  2.44162062
  3.56630218  5.40608401  4.05971477  2.33395033  0.82377712 -0.38555327
  2.20110027  3.29654453  4.72120001  1.81919758  4.09971414  2.06144708
  5.40504402  0.71732837  4.78451656  3.95545494  3.48473141  1.26452925
  3.01888267  3.3969715   0.10978035  0.9113289  -2.41354699  4.78371494
 -1.56890292 -0.68710208  1.93959686  1.88124282 -2.37303312  1.25327997
  1.46045288 -0.53568139  3.8664115   1.61055184  3.27194754 -1.31022424
  1.51233583  3.98514628  3.72946766  2.45533806 -0.58526152  0.58971214
  1.02831709  1.75142638  3.06592963  0.72132481  4.3115541 ]"
4084,0.45472678746524897,"[-2.23738662e-02 -5.74388490e-02  2.31485528e-01 -2.17222354e-01
 -1.22822899e-01 -2.05821248e-01 -2.23171951e-02  1.66298313e-01
 -6.75267282e-02 -9.23205179e-03 -4.68201748e-02  1.14426905e-01
 -3.72499956e-02 -3.00575212e-02  4.02021220e-02 -9.45792705e-03
  5.58474473e-02  2.80918653e-02 -4.10673474e-01  8.74020433e-02
 -3.04997706e-02  2.55880517e-01 -1.51078799e-01  6.08875160e-02
  7.53510860e-03  4.23319972e-02  1.06412445e-01  1.28343155e-01
 -9.90200055e-02  4.62964221e-02  5.93404899e-05  1.85963038e-01
  3.07798036e-02  4.16595266e-02 -3.43342876e-02  1.46714901e-02
 -1.51152775e-01 -9.57545871e-02  6.93386615e-02  2.28307801e-02
 -1.20440853e-01 -2.34095417e-01 -3.81388257e-02  6.01480160e-02
 -2.39623873e-01 -5.38089108e-02 -5.47520379e-02  3.64695432e-01
  3.39640843e-01  1.61117598e-01 -2.22239234e-01 -2.44048565e-01
 -3.07207002e-02 -3.67771741e-02 -2.87869288e-01 -2.75043417e-01
 -2.31909434e-01 -2.94864028e-01  1.20367823e+00]"
4085,0.4550836999601506,"[1.68943443 1.63875258 1.18087475 1.78540804 1.75343625 1.92798989
 1.61283764 2.7674379  1.07397862 1.99498309 1.8982329  1.64959793
 1.34075736 1.47751528 2.18937923 1.28637915 1.7241097  1.3322319
 1.08482196 1.4300052  1.20965092 1.85696141 1.71322838 1.47356229
 2.35185765 2.40680711 2.27508991 1.90284046 1.72435272 1.74924658
 1.9311382  3.11984308 1.78498519 2.28200246 2.56896733 2.55307523
 0.94634198 2.54301867 1.63085378 1.84423034 1.49343749 2.67313446
 2.21811293 2.94792323 1.50717777 1.37954894 1.52201768 1.76767733
 1.47626636 1.93800423 1.7086912  2.05176214 1.60089077 2.43479598
 2.13239736 2.28204409 1.20570055 1.08751616 1.6911594 ]"
4086,0.456920041385713,"[-0.0817758  -0.01859438 -0.25453754  0.21580455  0.04161075  0.17774781
 -0.12804115 -0.25635679  0.02686776 -0.01374998  0.12868679 -0.04927094
 -0.07073456  0.06605885 -0.09555645  0.02321133 -0.02002451 -0.18486864
  0.51424584 -0.02126276  0.12996982 -0.19479748  0.10959745 -0.09051789
 -0.12757688  0.11713972  0.06983622 -0.04309983  0.02041478 -0.12806323
 -0.10224486  0.01091098 -0.23531179  0.08945884  0.06146441 -0.10507333
  0.30094395 -0.26291701 -0.36087161  0.01628764 -0.00436621 -0.32124707
 -0.00222777 -0.38629439 -0.34384728 -0.01950563 -0.53535493  0.17506028
 -0.08637677  0.22845228 -0.37220803  0.22917478  0.37636555 -0.3711751
 -0.16324726 -0.09919431 -0.15297785 -0.3505048   1.16374374]"
4087,0.4575603679029269,"[1.65855787 1.27466728 1.19770112 1.60016143 1.57427303 1.79888831
 1.57034702 2.54956702 1.17656199 2.04735749 1.77314601 1.71072541
 1.55509398 1.86732014 2.37789734 1.32471345 1.62162978 1.17383998
 1.25997929 1.64479157 1.59398512 1.90540121 1.90991708 1.52413039
 2.69957598 2.23170419 2.63557985 2.09788219 1.94609529 1.71385208
 2.02838429 3.15895462 1.57017924 2.15144812 2.07082735 2.75092074
 0.72159281 2.30497884 1.6747977  1.83931751 1.07885817 2.55735279
 2.12350253 2.51926695 1.75708684 1.33470063 1.5828851  1.34069801
 1.50606644 2.18618622 1.89366046 2.12195116 1.29046399 2.20838323
 2.03550277 2.23674408 1.46495206 1.09027894 1.92226756]"
4088,0.4532319999008875,"[-0.02489817  0.02110475  0.13392739 -0.05036827 -0.0751733  -0.09415109
  0.01001352  0.05486715 -0.04111976 -0.01056675 -0.04926646  0.03618866
 -0.04581756  0.00543952  0.00612488  0.01458273  0.08458591 -0.01159485
 -0.17380177  0.05099415  0.01596856  0.14552174 -0.04567691 -0.00281433
  0.00807978  0.06184996  0.09723843  0.09860486 -0.0416503   0.04246791
 -0.04261548  0.1615254  -0.03533224  0.04839426  0.00853391  0.04487526
 -0.02134888 -0.15219422  0.02581608  0.00380593 -0.06607834 -0.26010303
 -0.03179524 -0.08606552 -0.26886522 -0.04795053 -0.1938527   0.28882985
  0.17661291  0.1613777  -0.27358526 -0.12925877  0.06361042 -0.13535596
 -0.26103719 -0.25637338 -0.20886658 -0.34589683  1.17061257]"
4089,0.45551817047900267,"[1.69210046 1.50154719 1.24279635 1.74990678 1.689068   1.86995155
 1.59035652 2.73240618 1.0902342  2.012854   1.88072112 1.6394852
 1.39225735 1.61119222 2.24429534 1.26229919 1.6875339  1.25993105
 1.14523543 1.48368114 1.32091693 1.9126272  1.80780074 1.48709972
 2.41394452 2.35565335 2.43360251 1.97346773 1.79768574 1.74124047
 1.93047812 3.11795536 1.67029991 2.23800402 2.46438375 2.60566476
 0.90035334 2.48599128 1.66320517 1.75398098 1.29965398 2.6413466
 2.1886813  2.8371257  1.58086882 1.40587145 1.58184354 1.6246105
 1.49018053 2.06285876 1.78193537 2.06297659 1.47432363 2.33114995
 2.15384344 2.28689572 1.30253762 1.11867038 1.69220791]"
4090,0.45358773817262815,"[-0.08983311 -0.2322626   0.7792334  -1.24533338 -0.71899838 -0.72261051
  0.00225141  0.83657643 -0.41736452 -0.01772505  0.10036793  0.36821602
  0.03879991 -0.1380961   0.04726992 -0.47223688 -0.15328998  0.1909786
 -1.47577544  0.32518965 -0.24209697  1.14270941 -0.49829228  0.37350601
  0.04243591 -0.020288    0.39107163  0.25692958 -0.15083291  0.21842258
  0.22898823  0.40847269  0.27951922 -0.07551084 -0.48621495  0.21541783
 -0.82227994  0.27998843  0.58780637  0.19629388 -0.55579637 -0.12029568
 -0.07976391  0.63449441 -0.14780472  0.01573519  0.85332277  0.76371096
  0.96247779 -0.18946109  0.01923112 -0.90852914 -0.57011414  0.65655732
 -0.61904856 -0.36525365 -0.3890166   0.06135223  1.34853698]"
4091,0.4579177885935675,"[1.80608161 2.32253367 0.92977982 1.93373134 1.71823054 2.25476514
 1.7532955  3.15704475 1.13757662 1.93949062 2.08253984 1.76194397
 1.16637165 0.62309133 1.9360413  1.21910461 1.80432302 1.75393363
 0.78553183 1.13707811 0.56837691 1.67534277 1.08032378 1.19918228
 1.97858    2.77675917 1.79910549 1.52157192 1.28473408 1.78519967
 1.85291537 3.12215569 2.28219044 2.55982667 3.31363233 2.25144105
 1.47783165 2.97659061 1.26975709 2.34447655 2.43707292 2.91109531
 2.34636114 3.45141084 1.07360792 1.22225223 1.13302593 2.40512114
 1.50601235 1.37774072 1.2749427  2.08496719 1.9425173  2.72438975
 2.19404558 2.24890672 0.99788754 1.07744963 1.34804446]"
4092,0.46697138144881956,"[-3.48964607e-02 -2.18433294e-02  1.04959355e-01 -1.61080310e-01
 -1.38776132e-01 -1.58867881e-01 -1.56285004e-02  6.02100594e-02
 -5.04611564e-02 -1.05841018e-03  1.38351815e-02  5.13068047e-02
 -5.70551306e-02 -2.49335247e-02 -1.29191340e-02 -3.26673424e-02
  2.30993987e-02 -3.27632791e-02 -1.75751769e-01  4.90967376e-02
  2.33415449e-03  2.35246542e-01 -4.16242151e-02  4.28551319e-02
  2.07652543e-03  6.64379693e-02  1.47573345e-01  8.08783918e-02
 -7.44684671e-02  1.58335787e-02 -1.00323899e-03  1.78182687e-01
 -1.80446724e-02  4.15986226e-02 -4.52427431e-02  4.83562600e-02
 -4.04524197e-02 -1.16091827e-01 -7.54490248e-03  3.94619835e-02
 -1.32733570e-01 -2.60158562e-01 -3.22596733e-02 -5.09251624e-02
 -2.75294587e-01 -3.36032645e-02 -1.13092903e-01  3.34628451e-01
  2.00963192e-01  1.56964639e-01 -2.48944815e-01 -1.70351172e-01
  3.47268160e-02 -7.58531128e-02 -2.63714695e-01 -2.18714257e-01
 -2.63459388e-01 -3.38813520e-01  1.18214318e+00]"
4093,0.4540900101959047,"[1.70765014 1.59738422 1.20421882 1.74625967 1.68434773 1.88181475
 1.63715871 2.75975122 1.12600201 2.00918416 1.86704298 1.66211382
 1.38425721 1.51916256 2.22744557 1.28826435 1.65466842 1.31618636
 1.16167265 1.48348865 1.28138662 1.87083213 1.68846143 1.47423036
 2.45402829 2.38257092 2.40982364 1.92053039 1.7998588  1.73478512
 1.93789265 3.12634449 1.72066278 2.26320718 2.50411325 2.59986842
 0.94425341 2.53129993 1.61355042 1.84019224 1.38339059 2.67435481
 2.19654631 2.83464153 1.56998385 1.3795356  1.49981152 1.6625809
 1.49156212 1.98663948 1.74247029 2.08415542 1.51774818 2.35856385
 2.14277833 2.28768784 1.32074659 1.10114629 1.70124616]"
4094,0.453419283132017,"[-3.82715327e-02  4.37824454e-03  6.88959063e-02 -3.24434874e-02
 -7.56521569e-02 -5.82293291e-02 -2.44470610e-02  3.53953085e-02
 -3.62626965e-02 -1.55612398e-02  4.32412059e-03  3.78370611e-02
 -5.01956811e-02  3.83641491e-03 -3.16191161e-02 -1.66528165e-02
  5.09786354e-02 -4.67817160e-02 -8.25685444e-02  2.84185451e-02
  9.83165225e-03  8.94821885e-02 -2.48455916e-03  2.23895156e-03
 -4.87714861e-02  7.78642457e-02  1.11491727e-01  5.62843000e-02
 -5.86927461e-02  2.11293485e-02 -4.29187576e-02  1.33178571e-01
 -6.41910304e-02  4.12008793e-02  1.85389415e-02 -2.22100879e-04
  2.88638923e-03 -1.70212274e-01 -4.51439649e-02 -1.73828162e-03
 -9.56117562e-02 -2.73822810e-01 -2.64983759e-02 -1.28220029e-01
 -2.81107547e-01 -3.96997734e-02 -2.42860959e-01  2.90132366e-01
  1.61425038e-01  1.49971724e-01 -2.79142915e-01 -8.84768189e-02
  1.19210851e-01 -1.71964207e-01 -2.56677792e-01 -2.14396001e-01
 -2.05347413e-01 -3.30397705e-01  1.17901458e+00]"
4095,0.45293526993765404,"[1.68051715 1.47323689 1.22714334 1.75240878 1.66311011 1.88643952
 1.59365124 2.70795212 1.1358974  2.01795596 1.85687439 1.65617551
 1.43283288 1.60092547 2.25581522 1.30348656 1.68076389 1.25907114
 1.15860694 1.51333939 1.35403661 1.88041995 1.78247573 1.49508168
 2.45326899 2.34441045 2.4214828  1.98887618 1.81893371 1.72833217
 1.95099834 3.12313622 1.67718659 2.21423809 2.40508009 2.64250617
 0.86972158 2.45477537 1.65882448 1.79086086 1.30593044 2.62777686
 2.17809639 2.77459911 1.5988591  1.40622425 1.55791846 1.61140542
 1.50052686 2.06639481 1.78109897 2.07708597 1.48123444 2.31146967
 2.12244479 2.28165741 1.32980218 1.09615964 1.73122832]"
4096,0.4899967313916349,"[-3.75667847e-02  3.05667578e-02 -6.88560893e-02  1.63617784e-01
  6.85479461e-03  5.06507551e-02 -4.43060738e-02 -1.05592402e-01
  3.07698708e-02 -4.72178573e-03 -1.79981555e-02 -1.27794428e-02
 -5.47545406e-02  6.83423684e-02 -3.62586478e-02  6.98137123e-02
  1.06984891e-01 -6.38043220e-02  1.34675860e-01  7.55538078e-03
  7.75530908e-02 -7.51100080e-02  4.46846790e-02 -5.08115137e-02
 -3.53310832e-02  8.53750660e-02  3.84024754e-02  5.94187952e-02
 -1.55218491e-02 -3.84423878e-02 -7.58758681e-02  9.40825650e-02
 -1.25266996e-01  5.07797920e-02  6.22762860e-02  1.63849638e-02
  1.11825976e-01 -2.23857049e-01 -1.68675235e-01  1.07008757e-02
  1.65764154e-02 -2.95889861e-01 -1.61290610e-02 -2.61523957e-01
 -3.12821192e-01 -1.10503359e-03 -3.90821061e-01  2.50183494e-01
  3.25847749e-02  1.96941907e-01 -3.16345868e-01  9.27101809e-02
  2.10990931e-01 -3.00596542e-01 -2.33197781e-01 -1.80884330e-01
 -1.57479662e-01 -4.12677738e-01  1.16530753e+00]"
4097,0.4610535078391639,"[1.67052851 1.32794348 1.24829796 1.69174654 1.66852986 1.85545098
 1.55911776 2.57904062 1.13721099 2.03133847 1.80586418 1.66765201
 1.47125978 1.7709384  2.31428224 1.2997969  1.67693925 1.1945076
 1.18673034 1.58545219 1.47284978 1.89739475 1.92604027 1.5128198
 2.55470361 2.27418547 2.55890546 2.02992552 1.86957683 1.71479332
 1.98482964 3.14863088 1.61435297 2.18359426 2.24518629 2.69507541
 0.83623685 2.39204516 1.69301279 1.76558699 1.16561162 2.59388024
 2.15837181 2.69895578 1.6939557  1.36329994 1.62551608 1.49914663
 1.47643208 2.19704613 1.86723897 2.10116482 1.39125727 2.25420517
 2.08194218 2.27418007 1.4159968  1.12448333 1.8009826 ]"
4098,0.48897130002973704,"[-0.055627   -0.06546431 -0.00564874  0.07868113 -0.01350876 -0.04053428
 -0.09070181 -0.04271169  0.0186482  -0.00425675 -0.00506621  0.05380591
 -0.05410221  0.011493   -0.01284657  0.02197826  0.05137598 -0.05499044
  0.02501573  0.065332    0.06233825 -0.03872001 -0.10039584 -0.04065088
 -0.00934256  0.04971616  0.0630276   0.05448157 -0.08712469 -0.05293852
 -0.03941691  0.0594287  -0.09089997  0.08218565  0.0802608  -0.0521531
  0.07411952 -0.21217181 -0.13732786 -0.00122017 -0.00179925 -0.25962448
 -0.01701896 -0.16855997 -0.27095421 -0.01834172 -0.31250634  0.27481088
  0.15941775  0.21357323 -0.3201815   0.05373432  0.20117936 -0.24761558
 -0.22069125 -0.19643995 -0.16417726 -0.33920557  1.19289773]"
4099,0.4877909176777412,"[1.66476004 1.38232505 1.20274759 1.69384867 1.71661305 1.89523992
 1.54051646 2.59446707 1.08272863 2.02655955 1.85928819 1.71708925
 1.43086369 1.74885829 2.32026302 1.33037368 1.70182111 1.24462072
 1.12541719 1.53191056 1.40773676 1.85278292 1.92351115 1.51805389
 2.47488473 2.30070588 2.42788227 1.97206986 1.8159708  1.72240922
 2.00114899 3.14848965 1.68601704 2.2078219  2.29716887 2.64629459
 0.8198485  2.35630705 1.67964783 1.82868039 1.2506464  2.5952943
 2.18039368 2.78942632 1.65586224 1.33125621 1.63092019 1.59221294
 1.44526012 2.07653906 1.84182424 2.08047696 1.48346263 2.35571357
 2.05310769 2.25249497 1.27601    1.06983897 1.86768121]"
4100,0.456523479710176,"[-0.04699584 -0.04392088  0.03098401  0.0083878  -0.05184849 -0.04263611
 -0.07901997 -0.033421   -0.00642821 -0.01195525  0.03250512  0.05732484
 -0.04743666  0.01402462 -0.02998296 -0.00972426  0.01071283 -0.05930331
  0.02006012  0.06018699  0.03995619  0.05043048 -0.05416746 -0.01597527
 -0.03494832  0.06627209  0.08188232  0.05343755 -0.04831795 -0.0370462
 -0.04265864  0.09395478 -0.07917394  0.06816409  0.04307808 -0.03176156
  0.04964157 -0.20800537 -0.13360186  0.01817552 -0.06157389 -0.26781066
 -0.02124813 -0.14696379 -0.28470808 -0.02769812 -0.28078411  0.29495126
  0.16000634  0.18131277 -0.30356481  0.00213606  0.1716289  -0.19683151
 -0.23255519 -0.19121355 -0.18068715 -0.31697893  1.18679611]"
4101,0.45396585009192386,"[1.67875811 1.44215827 1.18959726 1.69882198 1.67834326 1.89176941
 1.56967906 2.62561554 1.10159867 2.02590213 1.86479521 1.68834371
 1.44568722 1.67001668 2.29350756 1.32659118 1.67736165 1.26299793
 1.1375976  1.53476336 1.38722289 1.85192977 1.83493223 1.51669241
 2.49854351 2.32265334 2.42569404 1.97523539 1.8268466  1.72525453
 1.98875614 3.12533513 1.70260298 2.21282915 2.3387903  2.64839074
 0.83564517 2.38489251 1.63187446 1.83143418 1.27842563 2.60597844
 2.17144963 2.77376764 1.62534147 1.36004399 1.57464152 1.62150609
 1.46294854 2.04506253 1.80506994 2.09219038 1.47985405 2.33404309
 2.07330168 2.26272728 1.31591665 1.08073382 1.80848791]"
